 # Integral loads: N.components: 1
 #                 Ref.sys     : MomentRef
 #                 Components  : wing
 #  t , Fx , Fy , Fz , Mx , My , Mz , ref_mat(9) , ref_off(3) 
  0.625000000000000E-001 -0.885580399680386E+002  0.443521087911680E-012  0.614048969864837E+003  0.837056916866600E-012  0.183570137277259E+002  0.506871116011502E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.687500000000000E-001 -0.890202197508994E+002  0.607713532274623E-012  0.615507154292508E+003  0.153390034509032E-011  0.183640431701861E+002  0.531445275281718E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.750000000000000E-001 -0.894039145847230E+002  0.859551145537818E-012  0.616790411851102E+003  0.127123694936477E-011  0.183650003639222E+002  0.537221977145842E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.812500000000000E-001 -0.896992170216798E+002  0.740487532402412E-012  0.617689429947859E+003  0.830720064869338E-012  0.183733386814917E+002  0.532445132705426E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.875000000000000E-001 -0.899541550035719E+002  0.283392233291213E-012  0.618539040557348E+003  0.106824498460770E-011  0.183730249896183E+002  0.513174176873711E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.937500000000000E-001 -0.901453799427171E+002  0.667849456292835E-012  0.619095019808702E+003  0.533385727404886E-012  0.183833560770870E+002  0.484186322360933E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.100000000000000E+000 -0.903206957871861E+002  0.622725829235726E-012  0.619697631301787E+003  0.129223197693052E-011  0.183819766644523E+002  0.564135512303924E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.106250000000000E+000 -0.904403049078989E+002  0.852366788262060E-012  0.619991546758549E+003  0.810134256198641E-012  0.183942571711812E+002  0.512183552747609E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.112500000000000E+000 -0.905689857926242E+002  0.423051350895154E-012  0.620479127449292E+003  0.108297866090767E-011  0.183891575585942E+002  0.531131307714721E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
  0.118750000000000E+000 -0.906571504465322E+002  0.523200406610247E-012  0.620692822027242E+003  0.725124566532411E-012  0.183989997344827E+002  0.434086824374344E-012  0.978147600700000E+000  0.000000000000000E+000 -0.207911690800000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.207911690800000E+000  0.000000000000000E+000  0.978147600700000E+000 -0.235342312728420E+000  0.000000000000000E+000  0.500235528064800E-001
